Id;Monthly rent payment; number of all rooms in the house;persons younger than 12 years of age;years of schooling;=1 if predominant material on the outside wall is block or brick;=1 if predominant material on the floor is mosaic, ceramic, terrazo;=1 if the house has ceiling;=1 if floor are good;Number of children 0 to 19 in household;years of education of male head of household;average years of education for adults (18+);# persons per room;=1 if the household has notebook or desktop computer;# of mobile phones;escolari squared;edjefe squared;hogar_nin squared;overcrowding squared;dependency squared;meaned squared;Target
ID_e6ccf0d66;;6,00;0,00;10,00;1,00;1,00;1,00;1,00;0,00;no;10,50;0.66666669;0,00;2,00;100,00;0,00;0,00;0.44444448;0.0;110.25;4,00
ID_81ad8e8c2;;6,00;0,00;11,00;1,00;1,00;1,00;1,00;0,00;no;10,50;0.66666669;0,00;2,00;121,00;0,00;0,00;0.44444448;0.0;110.25;4,00
ID_cc56180b1;130000.0;2,00;0,00;11,00;1,00;1,00;1,00;1,00;0,00;no;11,00;1.0;0,00;1,00;121,00;0,00;0,00;1.0;0.0;121.0;4,00
ID_c0bc9f0cf;;5,00;0,00;11,00;0,00;1,00;1,00;1,00;1,00;11,00;12,00;13.333.334,00;0,00;4,00;121,00;121,00;1,00;17.777.778.999.999.900,00;0.11111112;144.0;4,00
ID_d360668be;;5,00;0,00;14,00;0,00;1,00;1,00;1,00;1,00;11,00;12,00;13.333.334,00;0,00;4,00;196,00;121,00;1,00;17.777.778.999.999.900,00;0.11111112;144.0;4,00
ID_d530b3703;;5,00;0,00;10,00;0,00;1,00;1,00;1,00;1,00;11,00;12,00;13.333.334,00;0,00;4,00;100,00;121,00;1,00;17.777.778.999.999.900,00;0.11111112;144.0;4,00
ID_ad497bc06;;5,00;0,00;11,00;0,00;1,00;1,00;1,00;1,00;11,00;12,00;13.333.334,00;0,00;4,00;121,00;121,00;1,00;17.777.778.999.999.900,00;0.11111112;144.0;4,00
ID_792875ac6;;8,00;0,00;17,00;1,00;1,00;1,00;1,00;0,00;6,00;13,75;1.0;1,00;3,00;289,00;36,00;0,00;1.0;0.11111112;1.890.625,00;4,00
ID_54323c0d6;;8,00;0,00;15,00;1,00;1,00;1,00;1,00;0,00;6,00;13,75;1.0;1,00;3,00;225,00;36,00;0,00;1.0;0.11111112;1.890.625,00;4,00
ID_0faefcf6b;;8,00;0,00;6,00;1,00;1,00;1,00;1,00;0,00;6,00;13,75;1.0;1,00;3,00;36,00;36,00;0,00;1.0;0.11111112;1.890.625,00;4,00
ID_e7191eab7;;8,00;0,00;17,00;1,00;1,00;1,00;1,00;0,00;6,00;13,75;1.0;1,00;3,00;289,00;36,00;0,00;1.0;0.11111112;1.890.625,00;4,00
ID_7e3aa90fc;;5,00;1,00;17,00;1,00;1,00;1,00;1,00;1,00;17,00;15,00;1.0;1,00;2,00;289,00;289,00;1,00;1.0;0.25;225.0;4,00
ID_f80b69778;;5,00;1,00;13,00;1,00;1,00;1,00;1,00;1,00;17,00;15,00;1.0;1,00;2,00;169,00;289,00;1,00;1.0;0.25;225.0;4,00
ID_3855d2ea6;;5,00;1,00;4,00;1,00;1,00;1,00;1,00;1,00;17,00;15,00;1.0;1,00;2,00;16,00;289,00;1,00;1.0;0.25;225.0;4,00
ID_e442fe415;;7,00;0,00;15,00;1,00;1,00;1,00;1,00;0,00;15,00;15,00;1.0;1,00;3,00;225,00;225,00;0,00;1.0;0.0;225.0;4,00
ID_42355969d;;7,00;0,00;15,00;1,00;1,00;1,00;1,00;0,00;15,00;15,00;1.0;1,00;3,00;225,00;225,00;0,00;1.0;0.0;225.0;4,00
ID_a7ea5a908;;7,00;0,00;15,00;1,00;1,00;1,00;1,00;0,00;15,00;15,00;1.0;1,00;3,00;225,00;225,00;0,00;1.0;0.0;225.0;4,00
ID_9679d2bc3;;5,00;1,00;7,00;1,00;1,00;1,00;1,00;2,00;no;16,00;1.0;0,00;2,00;49,00;0,00;4,00;1.0;4.0;256.0;4,00
ID_134a02e44;;5,00;1,00;16,00;1,00;1,00;1,00;1,00;2,00;no;16,00;1.0;0,00;2,00;256,00;0,00;4,00;1.0;4.0;256.0;4,00
ID_b4276a473;;5,00;1,00;5,00;1,00;1,00;1,00;1,00;2,00;no;16,00;1.0;0,00;2,00;25,00;0,00;4,00;1.0;4.0;256.0;4,00
ID_2c640e4a8;;6,00;1,00;14,00;1,00;1,00;1,00;1,00;2,00;15,00;12,75;45.047,00;0,00;5,00;196,00;225,00;4,00;45.689,00;0.25;1.625.625,00;4,00
ID_953660767;;6,00;1,00;11,00;1,00;1,00;1,00;1,00;2,00;15,00;12,75;45.047,00;0,00;5,00;121,00;225,00;4,00;45.689,00;0.25;1.625.625,00;4,00
ID_dae66b16a;;6,00;1,00;15,00;1,00;1,00;1,00;1,00;2,00;15,00;12,75;45.047,00;0,00;5,00;225,00;225,00;4,00;45.689,00;0.25;1.625.625,00;4,00
ID_d9a80e857;;6,00;1,00;0,00;1,00;1,00;1,00;1,00;2,00;15,00;12,75;45.047,00;0,00;5,00;0,00;225,00;4,00;45.689,00;0.25;1.625.625,00;4,00
ID_c3a81afb7;;6,00;1,00;11,00;1,00;1,00;1,00;1,00;2,00;15,00;12,75;45.047,00;0,00;5,00;121,00;225,00;4,00;45.689,00;0.25;1.625.625,00;4,00
ID_e75e4839f;;6,00;1,00;9,00;1,00;1,00;1,00;1,00;2,00;15,00;12,75;45.047,00;0,00;5,00;81,00;225,00;4,00;45.689,00;0.25;1.625.625,00;4,00
ID_b2bbaf3b5;142635.0;5,00;0,00;12,00;1,00;1,00;1,00;1,00;3,00;21,00;29,00;16.666.666,00;1,00;5,00;144,00;441,00;9,00;27.777.777,00;45.689,00;841.0;4,00
ID_e79e17428;142635.0;5,00;0,00;21,00;1,00;1,00;1,00;1,00;3,00;21,00;29,00;16.666.666,00;1,00;5,00;441,00;441,00;9,00;27.777.777,00;45.689,00;841.0;4,00
ID_6de35f862;142635.0;5,00;0,00;14,00;1,00;1,00;1,00;1,00;3,00;21,00;29,00;16.666.666,00;1,00;5,00;196,00;441,00;9,00;27.777.777,00;45.689,00;841.0;4,00
ID_769215b79;142635.0;5,00;0,00;6,00;1,00;1,00;1,00;1,00;3,00;21,00;29,00;16.666.666,00;1,00;5,00;36,00;441,00;9,00;27.777.777,00;45.689,00;841.0;4,00
ID_d1a4752a1;142635.0;5,00;0,00;11,00;1,00;1,00;1,00;1,00;3,00;21,00;29,00;16.666.666,00;1,00;5,00;121,00;441,00;9,00;27.777.777,00;45.689,00;841.0;4,00
ID_8b8131b09;350000.0;5,00;0,00;10,00;1,00;1,00;1,00;1,00;0,00;10,00;8,00;2.0;1,00;2,00;100,00;100,00;0,00;4.0;0.0;64.0;4,00
ID_0d614a6ae;350000.0;5,00;0,00;6,00;1,00;1,00;1,00;1,00;0,00;10,00;8,00;2.0;1,00;2,00;36,00;100,00;0,00;4.0;0.0;64.0;4,00
ID_ee851e915;200000.0;4,00;1,00;0,00;1,00;1,00;1,00;1,00;1,00;no;11,00;0.66666669;0,00;1,00;0,00;0,00;1,00;0.44444448;1.0;121.0;3,00
ID_b480e2850;200000.0;4,00;1,00;11,00;1,00;1,00;1,00;1,00;1,00;no;11,00;0.66666669;0,00;1,00;121,00;0,00;1,00;0.44444448;1.0;121.0;3,00
ID_249c853e8;150000.0;6,00;1,00;11,00;1,00;1,00;1,00;1,00;4,00;no;25,00;16.666.666,00;0,00;3,00;121,00;0,00;16,00;27.777.777,00;16.0;625.0;4,00
ID_109c11ec7;150000.0;6,00;1,00;4,00;1,00;1,00;1,00;1,00;4,00;no;25,00;16.666.666,00;0,00;3,00;16,00;0,00;16,00;27.777.777,00;16.0;625.0;4,00
ID_621ca7588;150000.0;6,00;1,00;5,00;1,00;1,00;1,00;1,00;4,00;no;25,00;16.666.666,00;0,00;3,00;25,00;0,00;16,00;27.777.777,00;16.0;625.0;4,00
ID_51645eb24;150000.0;6,00;1,00;7,00;1,00;1,00;1,00;1,00;4,00;no;25,00;16.666.666,00;0,00;3,00;49,00;0,00;16,00;27.777.777,00;16.0;625.0;4,00
ID_a0d209603;150000.0;6,00;1,00;14,00;1,00;1,00;1,00;1,00;4,00;no;25,00;16.666.666,00;0,00;3,00;196,00;0,00;16,00;27.777.777,00;16.0;625.0;4,00
ID_a544eaea2;;4,00;0,00;6,00;1,00;1,00;1,00;0,00;0,00;6,00;4,50;1.0;0,00;2,00;36,00;36,00;0,00;1.0;64.0;20.25;4,00
ID_627d0b5d8;;4,00;0,00;3,00;1,00;1,00;1,00;0,00;0,00;6,00;4,50;1.0;0,00;2,00;9,00;36,00;0,00;1.0;64.0;20.25;4,00
ID_3086f1c10;;4,00;1,00;6,00;0,00;1,00;1,00;1,00;1,00;no;6,00;2.0;0,00;3,00;36,00;0,00;1,00;4.0;0.11111112;36.0;3,00
ID_1a56f1fdb;;4,00;1,00;6,00;0,00;1,00;1,00;1,00;1,00;no;6,00;2.0;0,00;3,00;36,00;0,00;1,00;4.0;0.11111112;36.0;3,00
ID_6237ea146;;4,00;1,00;6,00;0,00;1,00;1,00;1,00;1,00;no;6,00;2.0;0,00;3,00;36,00;0,00;1,00;4.0;0.11111112;36.0;3,00
ID_3d1e063e3;;4,00;1,00;0,00;0,00;1,00;1,00;1,00;1,00;no;6,00;2.0;0,00;3,00;0,00;0,00;1,00;4.0;0.11111112;36.0;3,00
ID_2c3d365c1;;4,00;0,00;15,00;0,00;1,00;1,00;1,00;0,00;15,00;14,00;45.047,00;1,00;3,00;225,00;225,00;0,00;45.689,00;0.0;196.0;4,00
ID_6b35bb60e;;4,00;0,00;14,00;0,00;1,00;1,00;1,00;0,00;15,00;14,00;45.047,00;1,00;3,00;196,00;225,00;0,00;45.689,00;0.0;196.0;4,00
ID_3e77c20af;;4,00;0,00;13,00;0,00;1,00;1,00;1,00;0,00;15,00;14,00;45.047,00;1,00;3,00;169,00;225,00;0,00;45.689,00;0.0;196.0;4,00
ID_196320150;;5,00;2,00;11,00;1,00;1,00;1,00;0,00;2,00;no;9,33;16.666.666,00;0,00;3,00;121,00;0,00;4,00;27.777.777,00;45.689,00;8.711.110.699.999.990,00;1,00
ID_4a49126fc;;5,00;2,00;11,00;1,00;1,00;1,00;0,00;2,00;no;9,33;16.666.666,00;0,00;3,00;121,00;0,00;4,00;27.777.777,00;45.689,00;8.711.110.699.999.990,00;1,00
ID_b10499b87;;5,00;2,00;6,00;1,00;1,00;1,00;0,00;2,00;no;9,33;16.666.666,00;0,00;3,00;36,00;0,00;4,00;27.777.777,00;45.689,00;8.711.110.699.999.990,00;1,00
ID_8a4c766e6;;5,00;2,00;0,00;1,00;1,00;1,00;0,00;2,00;no;9,33;16.666.666,00;0,00;3,00;0,00;0,00;4,00;27.777.777,00;45.689,00;8.711.110.699.999.990,00;1,00
ID_0f1d4d11e;;5,00;2,00;4,00;1,00;1,00;1,00;0,00;2,00;no;9,33;16.666.666,00;0,00;3,00;16,00;0,00;4,00;27.777.777,00;45.689,00;8.711.110.699.999.990,00;1,00
ID_f44022bca;;5,00;0,00;5,00;1,00;1,00;1,00;1,00;1,00;6,00;7,67;13.333.334,00;0,00;4,00;25,00;36,00;1,00;17.777.778.999.999.900,00;1.0;58.777.775,00;3,00
ID_fcd8aed01;;5,00;0,00;11,00;1,00;1,00;1,00;1,00;1,00;6,00;7,67;13.333.334,00;0,00;4,00;121,00;36,00;1,00;17.777.778.999.999.900,00;1.0;58.777.775,00;3,00
ID_d43697f10;;5,00;0,00;6,00;1,00;1,00;1,00;1,00;1,00;6,00;7,67;13.333.334,00;0,00;4,00;36,00;36,00;1,00;17.777.778.999.999.900,00;1.0;58.777.775,00;3,00
ID_7208f77ef;;5,00;0,00;6,00;1,00;1,00;1,00;1,00;1,00;6,00;7,67;13.333.334,00;0,00;4,00;36,00;36,00;1,00;17.777.778.999.999.900,00;1.0;58.777.775,00;3,00
ID_2a535cb9d;;6,00;0,00;5,00;0,00;1,00;1,00;0,00;0,00;no;5,00;0.5;0,00;1,00;25,00;0,00;0,00;0.25;64.0;25.0;2,00
ID_afcdc0738;;5,00;0,00;13,00;1,00;1,00;1,00;1,00;0,00;no;8,67;1.0;0,00;2,00;169,00;0,00;0,00;1.0;0.25;75.111.115,00;4,00
ID_6b9a04176;;5,00;0,00;11,00;1,00;1,00;1,00;1,00;0,00;no;8,67;1.0;0,00;2,00;121,00;0,00;0,00;1.0;0.25;75.111.115,00;4,00
ID_8b4e8ecd3;;5,00;0,00;2,00;1,00;1,00;1,00;1,00;0,00;no;8,67;1.0;0,00;2,00;4,00;0,00;0,00;1.0;0.25;75.111.115,00;4,00
ID_47a177702;;5,00;0,00;11,00;1,00;0,00;0,00;1,00;0,00;2,00;6,50;1.0;0,00;2,00;121,00;4,00;0,00;1.0;0.0;42.25;4,00
ID_a5a03841a;;5,00;0,00;2,00;1,00;0,00;0,00;1,00;0,00;2,00;6,50;1.0;0,00;2,00;4,00;4,00;0,00;1.0;0.0;42.25;4,00
ID_c6ebf2eb3;;5,00;2,00;0,00;0,00;1,00;1,00;1,00;2,00;15,00;16,00;13.333.334,00;0,00;2,00;0,00;225,00;4,00;17.777.778.999.999.900,00;1.0;256.0;4,00
ID_3aa0eb39a;;5,00;2,00;17,00;0,00;1,00;1,00;1,00;2,00;15,00;16,00;13.333.334,00;0,00;2,00;289,00;225,00;4,00;17.777.778.999.999.900,00;1.0;256.0;4,00
ID_fb18eaa05;;5,00;2,00;15,00;0,00;1,00;1,00;1,00;2,00;15,00;16,00;13.333.334,00;0,00;2,00;225,00;225,00;4,00;17.777.778.999.999.900,00;1.0;256.0;4,00
ID_add1c87d0;;5,00;2,00;0,00;0,00;1,00;1,00;1,00;2,00;15,00;16,00;13.333.334,00;0,00;2,00;0,00;225,00;4,00;17.777.778.999.999.900,00;1.0;256.0;4,00
ID_68812b4fd;150000.0;5,00;0,00;15,00;1,00;1,00;1,00;1,00;0,00;no;15,00;1.0;0,00;2,00;225,00;0,00;0,00;1.0;0.0;225.0;4,00
ID_4cdb0c3c8;150000.0;5,00;0,00;15,00;1,00;1,00;1,00;1,00;0,00;no;15,00;1.0;0,00;2,00;225,00;0,00;0,00;1.0;0.0;225.0;4,00
ID_bb5ef1ab2;;6,00;0,00;11,00;1,00;1,00;1,00;1,00;1,00;no;14,00;1.0;0,00;4,00;121,00;0,00;1,00;1.0;0.11111112;196.0;3,00
ID_adb8dd94b;;6,00;0,00;8,00;1,00;1,00;1,00;1,00;1,00;no;14,00;1.0;0,00;4,00;64,00;0,00;1,00;1.0;0.11111112;196.0;3,00
ID_7f0401f61;;6,00;0,00;12,00;1,00;1,00;1,00;1,00;1,00;no;14,00;1.0;0,00;4,00;144,00;0,00;1,00;1.0;0.11111112;196.0;3,00
ID_5e6a0ee94;;6,00;0,00;11,00;1,00;1,00;1,00;1,00;1,00;no;14,00;1.0;0,00;4,00;121,00;0,00;1,00;1.0;0.11111112;196.0;3,00
ID_7ab6edbb8;;5,00;0,00;11,00;1,00;1,00;1,00;1,00;0,00;no;10,00;0.66666669;0,00;2,00;121,00;0,00;0,00;0.44444448;0.0;100.0;4,00
ID_d7cc9395f;;5,00;0,00;9,00;1,00;1,00;1,00;1,00;0,00;no;10,00;0.66666669;0,00;2,00;81,00;0,00;0,00;0.44444448;0.0;100.0;4,00
ID_0b15fd0ba;80000.0;5,00;0,00;6,00;1,00;1,00;1,00;1,00;1,00;no;11,00;45.047,00;0,00;3,00;36,00;0,00;1,00;45.689,00;0.25;121.0;4,00
ID_b0e6b0012;80000.0;5,00;0,00;11,00;1,00;1,00;1,00;1,00;1,00;no;11,00;45.047,00;0,00;3,00;121,00;0,00;1,00;45.689,00;0.25;121.0;4,00
ID_55a9d9c01;80000.0;5,00;0,00;11,00;1,00;1,00;1,00;1,00;1,00;no;11,00;45.047,00;0,00;3,00;121,00;0,00;1,00;45.689,00;0.25;121.0;4,00
ID_a9f82cba8;;6,00;0,00;11,00;0,00;0,00;1,00;0,00;0,00;11,00;11,00;0.5;0,00;0,00;121,00;121,00;0,00;0.25;0.0;121.0;4,00
ID_c04f06d26;97000.0;5,00;0,00;6,00;0,00;0,00;0,00;0,00;1,00;6,00;6,00;45.047,00;0,00;3,00;36,00;36,00;1,00;45.689,00;0.25;36.0;4,00
ID_cda366f20;97000.0;5,00;0,00;6,00;0,00;0,00;0,00;0,00;1,00;6,00;6,00;45.047,00;0,00;3,00;36,00;36,00;1,00;45.689,00;0.25;36.0;4,00
ID_25f6c753d;97000.0;5,00;0,00;10,00;0,00;0,00;0,00;0,00;1,00;6,00;6,00;45.047,00;0,00;3,00;100,00;36,00;1,00;45.689,00;0.25;36.0;4,00
ID_f7d98961c;;5,00;0,00;6,00;1,00;1,00;1,00;1,00;1,00;6,00;12,67;13.333.334,00;0,00;2,00;36,00;36,00;1,00;17.777.778.999.999.900,00;0.11111112;16.044.446.000.000.000,00;3,00
ID_28e20df96;;5,00;0,00;13,00;1,00;1,00;1,00;1,00;1,00;6,00;12,67;13.333.334,00;0,00;2,00;169,00;36,00;1,00;17.777.778.999.999.900,00;0.11111112;16.044.446.000.000.000,00;3,00
ID_a7f3a22a8;;5,00;0,00;8,00;1,00;1,00;1,00;1,00;1,00;6,00;12,67;13.333.334,00;0,00;2,00;64,00;36,00;1,00;17.777.778.999.999.900,00;0.11111112;16.044.446.000.000.000,00;3,00
ID_b4439247f;;5,00;0,00;11,00;1,00;1,00;1,00;1,00;1,00;6,00;12,67;13.333.334,00;0,00;2,00;121,00;36,00;1,00;17.777.778.999.999.900,00;0.11111112;16.044.446.000.000.000,00;3,00
ID_eff8e3eb8;;3,00;1,00;11,00;0,00;1,00;0,00;1,00;2,00;no;8,50;2.0;0,00;2,00;121,00;0,00;4,00;4.0;1.0;72.25;2,00
ID_810015ed1;;3,00;1,00;8,00;0,00;1,00;0,00;1,00;2,00;no;8,50;2.0;0,00;2,00;64,00;0,00;4,00;4.0;1.0;72.25;2,00
ID_b6316d0c5;;3,00;1,00;2,00;0,00;1,00;0,00;1,00;2,00;no;8,50;2.0;0,00;2,00;4,00;0,00;4,00;4.0;1.0;72.25;2,00
ID_1686e0812;;3,00;1,00;6,00;0,00;1,00;0,00;1,00;2,00;no;8,50;2.0;0,00;2,00;36,00;0,00;4,00;4.0;1.0;72.25;2,00
ID_348bf51bb;;6,00;1,00;4,00;0,00;0,00;0,00;0,00;4,00;no;6,00;16.666.666,00;0,00;2,00;16,00;0,00;16,00;27.777.777,00;16.0;36.0;1,00
ID_e2c94b6e9;;6,00;1,00;4,00;0,00;0,00;0,00;0,00;4,00;no;6,00;16.666.666,00;0,00;2,00;16,00;0,00;16,00;27.777.777,00;16.0;36.0;1,00
ID_54182ca7c;;6,00;1,00;6,00;0,00;0,00;0,00;0,00;4,00;no;6,00;16.666.666,00;0,00;2,00;36,00;0,00;16,00;27.777.777,00;16.0;36.0;1,00
ID_7eb5d2687;;6,00;1,00;2,00;0,00;0,00;0,00;0,00;4,00;no;6,00;16.666.666,00;0,00;2,00;4,00;0,00;16,00;27.777.777,00;16.0;36.0;1,00
ID_f1e1b1033;;6,00;1,00;6,00;0,00;0,00;0,00;0,00;4,00;no;6,00;16.666.666,00;0,00;2,00;36,00;0,00;16,00;27.777.777,00;16.0;36.0;1,00
ID_af1bc7aea;;4,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;6,00;4,00;45.051,00;0,00;5,00;0,00;36,00;1,00;30.25;0.11111112;16.0;3,00
ID_3cd99ccd9;;4,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;6,00;4,00;45.051,00;0,00;5,00;0,00;36,00;1,00;30.25;0.11111112;16.0;3,00
ID_63ec32b50;;4,00;1,00;6,00;0,00;0,00;0,00;0,00;1,00;6,00;4,00;45.051,00;0,00;5,00;36,00;36,00;1,00;30.25;0.11111112;16.0;3,00
ID_141b4e4c2;;4,00;1,00;6,00;0,00;0,00;0,00;0,00;1,00;6,00;4,00;45.051,00;0,00;5,00;36,00;36,00;1,00;30.25;0.11111112;16.0;3,00
ID_a2f0d3e9e;;5,00;0,00;9,00;0,00;0,00;0,00;0,00;2,00;7,00;6,50;13.333.334,00;0,00;4,00;81,00;49,00;4,00;17.777.778.999.999.900,00;1.0;42.25;4,00
ID_d13afb55d;;5,00;0,00;7,00;0,00;0,00;0,00;0,00;2,00;7,00;6,50;13.333.334,00;0,00;4,00;49,00;49,00;4,00;17.777.778.999.999.900,00;1.0;42.25;4,00
ID_8113f0d15;;5,00;0,00;7,00;0,00;0,00;0,00;0,00;2,00;7,00;6,50;13.333.334,00;0,00;4,00;49,00;49,00;4,00;17.777.778.999.999.900,00;1.0;42.25;4,00
ID_aba946318;;5,00;0,00;6,00;0,00;0,00;0,00;0,00;2,00;7,00;6,50;13.333.334,00;0,00;4,00;36,00;49,00;4,00;17.777.778.999.999.900,00;1.0;42.25;4,00
ID_bf4751bc1;50000.0;4,00;1,00;11,00;0,00;0,00;0,00;0,00;1,00;no;10,00;3.0;0,00;2,00;121,00;0,00;1,00;9.0;0.25;100.0;3,00
ID_4cb71292a;50000.0;4,00;1,00;9,00;0,00;0,00;0,00;0,00;1,00;no;10,00;3.0;0,00;2,00;81,00;0,00;1,00;9.0;0.25;100.0;3,00
ID_f136020d7;50000.0;4,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;no;10,00;3.0;0,00;2,00;0,00;0,00;1,00;9.0;0.25;100.0;3,00
ID_1373d44c0;;5,00;2,00;9,00;0,00;1,00;1,00;1,00;2,00;no;9,75;2.0;1,00;4,00;81,00;0,00;4,00;4.0;0.25;950.625,00;4,00
ID_c7563099d;;5,00;2,00;0,00;0,00;1,00;1,00;1,00;2,00;no;9,75;2.0;1,00;4,00;0,00;0,00;4,00;4.0;0.25;950.625,00;4,00
ID_f3c2834c2;;5,00;2,00;11,00;0,00;1,00;1,00;1,00;2,00;no;9,75;2.0;1,00;4,00;121,00;0,00;4,00;4.0;0.25;950.625,00;4,00
ID_35e557fbf;;5,00;2,00;12,00;0,00;1,00;1,00;1,00;2,00;no;9,75;2.0;1,00;4,00;144,00;0,00;4,00;4.0;0.25;950.625,00;4,00
ID_facf05eab;;5,00;2,00;2,00;0,00;1,00;1,00;1,00;2,00;no;9,75;2.0;1,00;4,00;4,00;0,00;4,00;4.0;0.25;950.625,00;4,00
ID_c29d54605;;5,00;2,00;7,00;0,00;1,00;1,00;1,00;2,00;no;9,75;2.0;1,00;4,00;49,00;0,00;4,00;4.0;0.25;950.625,00;4,00
ID_3cce6a3d6;;5,00;0,00;8,00;1,00;1,00;1,00;1,00;1,00;no;6,33;13.333.334,00;0,00;4,00;64,00;0,00;1,00;17.777.778.999.999.900,00;0.11111112;40.111.115.000.000.000,00;4,00
ID_99a8e8d76;;5,00;0,00;6,00;1,00;1,00;1,00;1,00;1,00;no;6,33;13.333.334,00;0,00;4,00;36,00;0,00;1,00;17.777.778.999.999.900,00;0.11111112;40.111.115.000.000.000,00;4,00
ID_d58746535;;5,00;0,00;7,00;1,00;1,00;1,00;1,00;1,00;no;6,33;13.333.334,00;0,00;4,00;49,00;0,00;1,00;17.777.778.999.999.900,00;0.11111112;40.111.115.000.000.000,00;4,00
ID_cb69015f9;;5,00;0,00;6,00;1,00;1,00;1,00;1,00;1,00;no;6,33;13.333.334,00;0,00;4,00;36,00;0,00;1,00;17.777.778.999.999.900,00;0.11111112;40.111.115.000.000.000,00;4,00
ID_159b758d7;;5,00;1,00;0,00;1,00;1,00;1,00;0,00;1,00;13,00;13,00;2.0;0,00;4,00;0,00;169,00;1,00;4.0;0.11111112;169.0;4,00
ID_e15ee7e1b;;5,00;1,00;15,00;1,00;1,00;1,00;0,00;1,00;13,00;13,00;2.0;0,00;4,00;225,00;169,00;1,00;4.0;0.11111112;169.0;4,00
ID_dae3465bd;;5,00;1,00;11,00;1,00;1,00;1,00;0,00;1,00;13,00;13,00;2.0;0,00;4,00;121,00;169,00;1,00;4.0;0.11111112;169.0;4,00
ID_901295a2d;;5,00;1,00;13,00;1,00;1,00;1,00;0,00;1,00;13,00;13,00;2.0;0,00;4,00;169,00;169,00;1,00;4.0;0.11111112;169.0;4,00
ID_76ecd21a1;;6,00;1,00;6,00;1,00;1,00;1,00;1,00;2,00;no;11,50;2.0;0,00;6,00;36,00;0,00;4,00;4.0;0.25;132.25;4,00
ID_b7a15f2a9;;6,00;1,00;6,00;1,00;1,00;1,00;1,00;2,00;no;11,50;2.0;0,00;6,00;36,00;0,00;4,00;4.0;0.25;132.25;4,00
ID_9f2a4bcce;;6,00;1,00;0,00;1,00;1,00;1,00;1,00;2,00;no;11,50;2.0;0,00;6,00;0,00;0,00;4,00;4.0;0.25;132.25;4,00
ID_3a47db99d;;6,00;1,00;8,00;1,00;1,00;1,00;1,00;2,00;no;11,50;2.0;0,00;6,00;64,00;0,00;4,00;4.0;0.25;132.25;4,00
ID_18e2782ee;;6,00;1,00;15,00;1,00;1,00;1,00;1,00;2,00;no;11,50;2.0;0,00;6,00;225,00;0,00;4,00;4.0;0.25;132.25;4,00
ID_a0b5f0eed;;6,00;1,00;11,00;1,00;1,00;1,00;1,00;2,00;no;11,50;2.0;0,00;6,00;121,00;0,00;4,00;4.0;0.25;132.25;4,00
ID_60783a83c;400000.0;4,00;0,00;16,00;0,00;1,00;1,00;1,00;0,00;no;11,00;1.0;0,00;2,00;256,00;0,00;0,00;1.0;1.0;121.0;4,00
ID_8a23fd3c6;400000.0;4,00;0,00;6,00;0,00;1,00;1,00;1,00;0,00;no;11,00;1.0;0,00;2,00;36,00;0,00;0,00;1.0;1.0;121.0;4,00
ID_ab864599c;250000.0;5,00;1,00;0,00;0,00;1,00;1,00;1,00;1,00;no;8,50;45.047,00;0,00;2,00;0,00;0,00;1,00;45.689,00;0.25;72.25;4,00
ID_010c72f02;250000.0;5,00;1,00;11,00;0,00;1,00;1,00;1,00;1,00;no;8,50;45.047,00;0,00;2,00;121,00;0,00;1,00;45.689,00;0.25;72.25;4,00
ID_38b8219b2;250000.0;5,00;1,00;6,00;0,00;1,00;1,00;1,00;1,00;no;8,50;45.047,00;0,00;2,00;36,00;0,00;1,00;45.689,00;0.25;72.25;4,00
ID_e5ee8c82f;;6,00;0,00;4,00;0,00;1,00;1,00;0,00;0,00;yes;4,00;1.0;0,00;1,00;16,00;1,00;0,00;1.0;4.0;16.0;4,00
ID_9ac731b14;;6,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;yes;4,00;1.0;0,00;1,00;1,00;1,00;0,00;1.0;4.0;16.0;4,00
ID_763f8fe13;;6,00;0,00;7,00;0,00;1,00;1,00;0,00;0,00;yes;4,00;1.0;0,00;1,00;49,00;1,00;0,00;1.0;4.0;16.0;4,00
ID_e2df267b5;;3,00;0,00;9,00;0,00;0,00;0,00;0,00;3,00;6,00;10,50;45.048,00;0,00;3,00;81,00;36,00;9,00;45.809,00;45.689,00;110.25;2,00
ID_4c22a0081;;3,00;0,00;5,00;0,00;0,00;0,00;0,00;3,00;6,00;10,50;45.048,00;0,00;3,00;25,00;36,00;9,00;45.809,00;45.689,00;110.25;2,00
ID_1b9f2936a;;3,00;0,00;6,00;0,00;0,00;0,00;0,00;3,00;6,00;10,50;45.048,00;0,00;3,00;36,00;36,00;9,00;45.809,00;45.689,00;110.25;2,00
ID_3012e8869;;3,00;0,00;6,00;0,00;0,00;0,00;0,00;3,00;6,00;10,50;45.048,00;0,00;3,00;36,00;36,00;9,00;45.809,00;45.689,00;110.25;2,00
ID_8997f8484;;3,00;0,00;8,00;0,00;0,00;0,00;0,00;3,00;6,00;10,50;45.048,00;0,00;3,00;64,00;36,00;9,00;45.809,00;45.689,00;110.25;2,00
ID_c51c60542;;8,00;0,00;17,00;0,00;1,00;1,00;1,00;0,00;17,00;16,00;0.5;0,00;2,00;289,00;289,00;0,00;0.25;1.0;256.0;4,00
