Id,Monthly rent payment, number of all rooms in the house,persons younger than 12 years of age,years of schooling,=1 if predominant material on the outside wall is block or brick,"=1 if predominant material on the floor is mosaic, ceramic, terrazo",=1 if the house has ceiling,=1 if floor are good,Number of children 0 to 19 in household,years of education of male head of household,average years of education for adults (18+),# persons per room,=1 if the household has notebook or desktop computer,# of mobile phones,escolari squared,edjefe squared,hogar_nin squared,overcrowding squared,dependency squared,meaned squared,Target
ID_42d093f09,250000,9,0,12,1,1,1,1,2,11,17.33,"45.658,00",1,5,144,121,4,"15.625,00",0.44444447999999998,"30.044.446,00",4
ID_84e0fb6fd,250000,9,0,11,1,1,1,1,2,11,17.33,"45.658,00",1,5,121,121,4,"15.625,00",0.44444447999999998,"30.044.446,00",4
ID_8caf9b783,250000,9,0,9,1,1,1,1,2,11,17.33,"45.658,00",1,5,81,121,4,"15.625,00",0.44444447999999998,"30.044.446,00",4
ID_fa83be213,250000,9,0,15,1,1,1,1,2,11,17.33,"45.658,00",1,5,225,121,4,"15.625,00",0.44444447999999998,"30.044.446,00",4
ID_50a19e276,250000,9,0,14,1,1,1,1,2,11,17.33,"45.658,00",1,5,196,121,4,"15.625,00",0.44444447999999998,"30.044.446,00",4
ID_71d0ffaca,0,5,0,14,1,1,1,1,1,0,17.5,1,1,3,196,0,1,1,0.25,306.25,4
ID_2206873f1,0,5,0,12,1,1,1,1,1,0,17.5,1,1,3,144,0,1,1,0.25,306.25,4
ID_daa1791b3,0,5,0,9,1,1,1,1,1,0,17.5,1,1,3,81,0,1,1,0.25,306.25,4
ID_9b15bed0a,0,6,2,14,0,1,1,0,2,0,14,"45.658,00",0,4,196,0,4,"15.625,00",4,196,4
ID_9ffff7db7,0,6,2,0,0,1,1,0,2,0,14,"45.658,00",0,4,0,0,4,"15.625,00",4,196,4
ID_3c0bdcfa4,0,6,2,1,0,1,1,0,2,0,14,"45.658,00",0,4,1,0,4,"15.625,00",4,196,4
ID_a7aad0667,0,5,0,8,1,1,1,1,1,0,7.5,"16.666.666,00",0,6,64,0,1,"27.777.777,00",0.44444447999999998,56.25,4
ID_4ac1d8c23,0,5,0,12,1,1,1,1,1,0,7.5,"16.666.666,00",0,6,144,0,1,"27.777.777,00",0.44444447999999998,56.25,4
ID_9d63e0c8e,0,5,0,8,1,1,1,1,1,0,7.5,"16.666.666,00",0,6,64,0,1,"27.777.777,00",0.44444447999999998,56.25,4
ID_525c10f83,0,5,0,2,1,1,1,1,1,0,7.5,"16.666.666,00",0,6,4,0,1,"27.777.777,00",0.44444447999999998,56.25,4
ID_963dc482f,0,5,0,10,1,1,1,1,1,0,7.5,"16.666.666,00",0,6,100,0,1,"27.777.777,00",0.44444447999999998,56.25,4
ID_5171608a1,150000,5,0,6,1,1,0,1,1,0,6,0.66666669000000001,0,3,36,0,1,0.44444447999999998,1,36,2
ID_028c28215,150000,5,0,8,1,1,0,1,1,0,6,0.66666669000000001,0,3,64,0,1,0.44444447999999998,1,36,3
ID_e14c15dfb,0,5,0,2,0,1,1,1,0,3,4.67,1,0,2,4,9,0,1,4,"21.777.777,00",3
ID_e7b3a878e,0,5,0,9,0,1,1,1,0,3,4.67,1,0,2,81,9,0,1,4,"21.777.777,00",3
ID_41a94fbc7,0,5,0,3,0,1,1,1,0,3,4.67,1,0,2,9,9,0,1,4,"21.777.777,00",3
ID_b6ace75f7,0,5,0,10,0,0,1,0,0,0,6.5,"23.333.333,00",0,4,100,0,0,"54.444.442,00",0,42.25,3
ID_5bf66e991,0,5,0,9,0,0,1,0,0,0,6.5,"23.333.333,00",0,4,81,0,0,"54.444.442,00",0,42.25,3
ID_2d7e7d8d1,0,5,0,1,0,0,1,0,0,0,6.5,"23.333.333,00",0,4,1,0,0,"54.444.442,00",0,42.25,3
ID_fd925fc6c,0,5,0,6,0,0,1,0,0,0,6.5,"23.333.333,00",0,4,36,0,0,"54.444.442,00",0,42.25,3
ID_d8c68a0e8,20000,4,0,7,0,1,0,1,1,0,11,1,0,2,49,0,1,1,1,121,2
ID_3c61b2ed9,20000,4,0,11,0,1,0,1,1,0,11,1,0,2,121,0,1,1,1,121,2
ID_d805ea76f,0,4,0,0,0,1,1,1,0,0,3,1,0,2,0,0,0,1,1,9,4
ID_bb388b5b0,0,4,0,6,0,1,1,1,0,0,3,1,0,2,36,0,0,1,1,9,4
ID_1df80c384,0,4,0,10,0,0,0,0,0,0,8,1,1,3,100,0,0,1,0,64,4
ID_acbf2018e,0,4,0,6,0,0,0,0,0,0,8,1,1,3,36,0,0,1,0,64,4
ID_5c7addd02,0,5,0,7,1,0,0,0,1,7,6.5,1,0,2,49,49,1,1,0.25,42.25,3
ID_1713decaa,0,5,0,6,1,0,0,0,1,7,6.5,1,0,2,36,49,1,1,0.25,42.25,3
ID_4a61a5064,0,5,0,7,1,0,0,0,1,7,6.5,1,0,2,49,49,1,1,0.25,42.25,3
ID_5152dd62c,0,7,2,3,0,1,0,0,2,0,6,"45.078,00",0,2,9,0,4,"25.600.002,00",4,36,1
ID_0a204866b,0,7,2,6,0,1,0,0,2,0,6,"45.078,00",0,2,36,0,4,"25.600.002,00",4,36,1
ID_0b4c30044,0,7,2,0,0,1,0,0,2,0,6,"45.078,00",0,2,0,0,4,"25.600.002,00",4,36,1
ID_9d3a4a75c,0,4,2,2,0,0,1,1,2,12,12,2,0,2,4,144,4,4,1,144,4
ID_5fa9b744e,0,4,2,12,0,0,1,1,2,12,12,2,0,2,144,144,4,4,1,144,4
ID_5232ca14e,0,4,2,0,0,0,1,1,2,12,12,2,0,2,0,144,4,4,1,144,4
ID_80470d8f8,0,4,2,12,0,0,1,1,2,12,12,2,0,2,144,144,4,4,1,144,4
ID_ea8c0699c,0,4,2,6,0,0,0,0,3,6,8.5,"16.666.666,00",0,2,36,36,9,"27.777.777,00","45.689,00",72.25,1
ID_e03f5e671,0,4,2,11,0,0,0,0,3,6,8.5,"16.666.666,00",0,2,121,36,9,"27.777.777,00","45.689,00",72.25,1
ID_313d8b2e9,0,4,2,5,0,0,0,0,3,6,8.5,"16.666.666,00",0,2,25,36,9,"27.777.777,00","45.689,00",72.25,1
ID_8063d4801,0,4,2,0,0,0,0,0,3,6,8.5,"16.666.666,00",0,2,0,36,9,"27.777.777,00","45.689,00",72.25,1
ID_6f0958a32,0,4,2,0,0,0,0,0,3,6,8.5,"16.666.666,00",0,2,0,36,9,"27.777.777,00","45.689,00",72.25,1
ID_2a8f31057,0,4,0,11,0,0,0,0,0,11,9.5,2,1,3,121,121,0,4,0,90.25,4
ID_6a97d47f5,0,4,0,8,0,0,0,0,0,11,9.5,2,1,3,64,121,0,4,0,90.25,4
ID_180429476,0,4,0,7,0,0,0,0,0,11,9.5,2,1,3,49,121,0,4,0,90.25,4
ID_65de99111,0,4,0,12,0,0,0,0,0,11,9.5,2,1,3,144,121,0,4,0,90.25,4
ID_419ddfa2a,135000,4,0,3,1,0,1,1,1,3,6.5,1,0,3,9,9,1,1,0.25,42.25,4
ID_5311b6bd1,135000,4,0,5,1,0,1,1,1,3,6.5,1,0,3,25,9,1,1,0.25,42.25,4
ID_b0305fafc,135000,4,0,10,1,0,1,1,1,3,6.5,1,0,3,100,9,1,1,0.25,42.25,4
ID_a77e8f59a,0,4,1,3,1,1,0,1,1,0,12.5,"45.047,00",0,1,9,0,1,"45.689,00",0.25,156.25,4
ID_21ef83ccd,0,4,1,14,1,1,0,1,1,0,12.5,"45.047,00",0,1,196,0,1,"45.689,00",0.25,156.25,4
ID_30844dc35,0,4,1,11,1,1,0,1,1,0,12.5,"45.047,00",0,1,121,0,1,"45.689,00",0.25,156.25,4
ID_f2a9f7ffa,160000,6,0,13,0,0,1,1,0,10,11.5,2,0,4,169,100,0,4,1,132.25,2
ID_cdae13a18,160000,6,0,10,0,0,1,1,0,10,11.5,2,0,4,100,100,0,4,1,132.25,2
ID_7a1ee7c57,0,5,1,8,0,0,1,1,1,8,8,"45.047,00",0,2,64,64,1,"45.689,00",0.25,64,1
ID_ee685c600,0,5,1,8,0,0,1,1,1,8,8,"45.047,00",0,2,64,64,1,"45.689,00",0.25,64,1
ID_2119b9e45,0,5,1,0,0,0,1,1,1,8,8,"45.047,00",0,2,0,64,1,"45.689,00",0.25,64,1
ID_77d99ad34,120000,5,0,7,0,1,1,1,1,21,14,1,0,3,49,441,1,1,0.25,196,4
ID_c963939f0,120000,5,0,6,0,1,1,1,1,21,14,1,0,3,36,441,1,1,0.25,196,4
ID_e582c2fd8,120000,5,0,21,0,1,1,1,1,21,14,1,0,3,441,441,1,1,0.25,196,4
ID_83c4637be,0,5,0,16,0,0,1,0,0,15,15.5,0.66666669000000001,0,2,256,225,0,0.44444447999999998,1,240.25,4
ID_9f8e38716,0,5,0,15,0,0,1,0,0,15,15.5,0.66666669000000001,0,2,225,225,0,0.44444447999999998,1,240.25,4
ID_baf4adfc5,350000,6,1,11,1,1,1,1,3,17,21.5,"16.666.666,00",1,4,121,289,9,"27.777.777,00","45.689,00",462.25,4
ID_8be231642,350000,6,1,15,1,1,1,1,3,17,21.5,"16.666.666,00",1,4,225,289,9,"27.777.777,00","45.689,00",462.25,4
ID_fbd46a88b,350000,6,1,17,1,1,1,1,3,17,21.5,"16.666.666,00",1,4,289,289,9,"27.777.777,00","45.689,00",462.25,4
ID_c5abfc435,350000,6,1,7,1,1,1,1,3,17,21.5,"16.666.666,00",1,4,49,289,9,"27.777.777,00","45.689,00",462.25,4
ID_7cb48703e,350000,6,1,5,1,1,1,1,3,17,21.5,"16.666.666,00",1,4,25,289,9,"27.777.777,00","45.689,00",462.25,4
ID_8c6eb4f36,3e+05,8,0,11,1,1,1,1,1,11,12.25,1,1,5,121,121,1,1,6.25E-2,"1.500.625,00",4
ID_37e5720d2,3e+05,8,0,11,1,1,1,1,1,11,12.25,1,1,5,121,121,1,1,6.25E-2,"1.500.625,00",4
ID_c606c9647,3e+05,8,0,14,1,1,1,1,1,11,12.25,1,1,5,196,121,1,1,6.25E-2,"1.500.625,00",4
ID_42d0b2de9,3e+05,8,0,5,1,1,1,1,1,11,12.25,1,1,5,25,121,1,1,6.25E-2,"1.500.625,00",4
ID_e5b0e6bfe,3e+05,8,0,13,1,1,1,1,1,11,12.25,1,1,5,169,121,1,1,6.25E-2,"1.500.625,00",4
ID_f03f4ceb9,0,5,0,3,1,1,1,1,0,0,3,0.5,0,0,9,0,0,0.25,64,9,4
ID_88aeee135,16000,4,0,13,0,0,1,0,0,13,13.5,1,1,2,169,169,0,1,0,182.25,4
ID_e95b7bec5,16000,4,0,14,0,0,1,0,0,13,13.5,1,1,2,196,169,0,1,0,182.25,4
ID_14f22847a,55000,4,0,6,1,1,1,0,0,0,8.5,1,0,2,36,0,0,1,0,72.25,4
ID_c3b69bb3a,55000,4,0,11,1,1,1,0,0,0,8.5,1,0,2,121,0,0,1,0,72.25,4
ID_456fc2eb7,80000,3,0,17,0,1,1,1,0,0,17,1,0,2,289,0,0,1,64,289,2
ID_70d296529,0,6,0,11,0,1,1,1,2,8,12.5,"13.333.334,00",0,4,121,64,4,"17.777.778.999.999.900,00",1,156.25,4
ID_e25276d79,0,6,0,8,0,1,1,1,2,8,12.5,"13.333.334,00",0,4,64,64,4,"17.777.778.999.999.900,00",1,156.25,4
ID_6ed2a8332,0,6,0,7,0,1,1,1,2,8,12.5,"13.333.334,00",0,4,49,64,4,"17.777.778.999.999.900,00",1,156.25,4
ID_372e036c3,0,6,0,6,0,1,1,1,2,8,12.5,"13.333.334,00",0,4,36,64,4,"17.777.778.999.999.900,00",1,156.25,4
ID_cf58348c9,0,6,0,6,1,0,0,0,0,0,8.6,"45.658,00",0,5,36,0,0,"15.625,00",0,"7.396.000.699.999.990,00",4
ID_5ac90b884,0,6,0,8,1,0,0,0,0,0,8.6,"45.658,00",0,5,64,0,0,"15.625,00",0,"7.396.000.699.999.990,00",4
ID_3443819e8,0,6,0,8,1,0,0,0,0,0,8.6,"45.658,00",0,5,64,0,0,"15.625,00",0,"7.396.000.699.999.990,00",4
ID_917719035,0,6,0,13,1,0,0,0,0,0,8.6,"45.658,00",0,5,169,0,0,"15.625,00",0,"7.396.000.699.999.990,00",4
ID_272cb7ce1,0,6,0,8,1,0,0,0,0,0,8.6,"45.658,00",0,5,64,0,0,"15.625,00",0,"7.396.000.699.999.990,00",4
ID_1426d8bd5,0,6,0,15,1,1,1,1,0,6,9.5,"13.333.334,00",0,6,225,36,0,"17.777.778.999.999.900,00",0,90.25,4
ID_f9464eef0,0,6,0,6,1,1,1,1,0,6,9.5,"13.333.334,00",0,6,36,36,0,"17.777.778.999.999.900,00",0,90.25,4
ID_6d3728990,0,6,0,11,1,1,1,1,0,6,9.5,"13.333.334,00",0,6,121,36,0,"17.777.778.999.999.900,00",0,90.25,4
ID_db31af06f,0,6,0,6,1,1,1,1,0,6,9.5,"13.333.334,00",0,6,36,36,0,"17.777.778.999.999.900,00",0,90.25,4
ID_f5dcc9278,1e+05,5,1,6,0,1,1,0,2,0,9.5,2,0,6,36,0,4,4,0.25,90.25,4
ID_ae4c7b3e6,1e+05,5,1,14,0,1,1,0,2,0,9.5,2,0,6,196,0,4,4,0.25,90.25,4
ID_f5fb05e4b,1e+05,5,1,11,0,1,1,0,2,0,9.5,2,0,6,121,0,4,4,0.25,90.25,4
ID_92ee60ec1,1e+05,5,1,6,0,1,1,0,2,0,9.5,2,0,6,36,0,4,4,0.25,90.25,4
ID_93a1109cd,1e+05,5,1,4,0,1,1,0,2,0,9.5,2,0,6,16,0,4,4,0.25,90.25,4
ID_814c4c286,1e+05,5,1,12,0,1,1,0,2,0,9.5,2,0,6,144,0,4,4,0.25,90.25,4
ID_456c35118,20000,5,0,2,0,0,0,0,1,0,2,1,0,2,4,0,1,1,1,4,1
ID_23b14b70b,20000,5,0,7,0,0,0,0,1,0,2,1,0,2,49,0,1,1,1,4,1
ID_d0ae7df26,0,5,1,3,1,1,1,1,2,0,11,1,0,3,9,0,4,1,4,121,4
ID_25c17b845,0,5,1,11,1,1,1,1,2,0,11,1,0,3,121,0,4,1,4,121,4
ID_2b5ab3f13,0,5,1,9,1,1,1,1,2,0,11,1,0,3,81,0,4,1,4,121,4
ID_8a2d63b83,0,3,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,64,0,4
ID_ffb25c97c,120000,3,0,5,0,1,1,0,1,0,6,1,0,1,25,0,1,1,1,36,3
ID_7fb3908b0,120000,3,0,6,0,1,1,0,1,0,6,1,0,1,36,0,1,1,1,36,3
ID_431d4a3c8,30000,6,0,6,0,1,1,1,0,6,8.8,"45.658,00",0,4,36,36,0,"15.625,00",0,"77.440.002,00",4
ID_92e32d527,30000,6,0,9,0,1,1,1,0,6,8.8,"45.658,00",0,4,81,36,0,"15.625,00",0,"77.440.002,00",4
ID_32ab25463,30000,6,0,7,0,1,1,1,0,6,8.8,"45.658,00",0,4,49,36,0,"15.625,00",0,"77.440.002,00",4
ID_2e03e62a8,30000,6,0,11,0,1,1,1,0,6,8.8,"45.658,00",0,4,121,36,0,"15.625,00",0,"77.440.002,00",4
ID_8b4000559,30000,6,0,11,0,1,1,1,0,6,8.8,"45.658,00",0,4,121,36,0,"15.625,00",0,"77.440.002,00",4
ID_5d3fb798b,3e+05,7,0,11,1,1,1,1,0,0,11.33,1,1,3,121,0,0,1,0,"12.844.444,00",4
ID_e04a6c08b,3e+05,7,0,11,1,1,1,1,0,0,11.33,1,1,3,121,0,0,1,0,"12.844.444,00",4
ID_ef0cdb14e,3e+05,7,0,12,1,1,1,1,0,0,11.33,1,1,3,144,0,0,1,0,"12.844.444,00",4
ID_75f7cca97,0,4,0,15,0,1,1,1,0,0,10.67,"45.047,00",0,3,225,0,0,"45.689,00",0,"11.377.779,00",1
ID_5a4e9b989,0,4,0,9,0,1,1,1,0,0,10.67,"45.047,00",0,3,81,0,0,"45.689,00",0,"11.377.779,00",1
ID_2577568e4,0,4,0,8,0,1,1,1,0,0,10.67,"45.047,00",0,3,64,0,0,"45.689,00",0,"11.377.779,00",1
ID_6d43e3af4,0,4,0,10,0,1,1,1,1,0,6,1,0,2,100,0,1,1,1,36,4
ID_717bcdcfb,0,4,0,6,0,1,1,1,1,0,6,1,0,2,36,0,1,1,1,36,4
ID_fa4c17ee4,0,4,0,6,0,1,1,1,0,0,6,0.5,0,2,36,0,0,0.25,0,36,4
ID_2aaa738ce,0,7,0,2,0,0,1,1,0,0,6.5,0.5,0,1,4,0,0,0.25,1,42.25,4
ID_ffdf8bdda,0,7,0,11,0,0,1,1,0,0,6.5,0.5,0,1,121,0,0,0.25,1,42.25,4
ID_eba812b88,2e+05,5,1,7,1,1,1,1,1,0,8.67,2,0,4,49,0,1,4,0.11111111999999999,"75.111.115,00",3
ID_38c740c65,2e+05,5,1,13,1,1,1,1,1,0,8.67,2,0,4,169,0,1,4,0.11111111999999999,"75.111.115,00",3
ID_de26a6642,2e+05,5,1,1,1,1,1,1,1,0,8.67,2,0,4,1,0,1,4,0.11111111999999999,"75.111.115,00",3
ID_9e5bbae79,2e+05,5,1,6,1,1,1,1,1,0,8.67,2,0,4,36,0,1,4,0.11111111999999999,"75.111.115,00",3
ID_4174d5beb,150000,4,1,11,1,1,1,1,1,11,9.25,"45.048,00",0,7,121,121,1,"45.809,00",6.25E-2,"855.625,00",4
ID_6aae3924e,150000,4,1,10,1,1,1,1,1,11,9.25,"45.048,00",0,7,100,121,1,"45.809,00",6.25E-2,"855.625,00",4
ID_3bb173ba9,150000,4,1,7,1,1,1,1,1,11,9.25,"45.048,00",0,7,49,121,1,"45.809,00",6.25E-2,"855.625,00",4
ID_f6e6000fc,150000,4,1,0,1,1,1,1,1,11,9.25,"45.048,00",0,7,0,121,1,"45.809,00",6.25E-2,"855.625,00",4
ID_30d6500c3,150000,4,1,9,1,1,1,1,1,11,9.25,"45.048,00",0,7,81,121,1,"45.809,00",6.25E-2,"855.625,00",4
ID_4203fd5e2,0,3,0,7,0,1,1,1,0,7,7,1,0,1,49,49,0,1,64,49,2
ID_7c33c1884,0,6,0,16,0,0,1,1,0,0,16,0.33333333999999998,0,1,256,0,0,0.11111111999999999,0,256,1
ID_77cce5b75,0,4,0,3,1,0,1,1,0,0,2.5,1,0,0,9,0,0,1,64,"45.809,00",4
ID_df05b9e45,0,4,0,2,1,0,1,1,0,0,2.5,1,0,0,4,0,0,1,64,"45.809,00",4
ID_3490fd704,0,7,0,11,1,0,0,0,0,0,10.33,"45.048,00",0,6,121,0,0,"45.809,00",0,"10.677.777,00",4
ID_d82b1a426,0,7,0,9,1,0,0,0,0,0,10.33,"45.048,00",0,6,81,0,0,"45.809,00",0,"10.677.777,00",4
ID_9d6957e8a,0,7,0,11,1,0,0,0,0,0,10.33,"45.048,00",0,6,121,0,0,"45.809,00",0,"10.677.777,00",4
ID_5038a636a,160000,5,1,7,1,1,1,0,4,8,14.5,2,0,4,49,64,16,4,4,210.25,2
ID_6c29eea22,160000,5,1,0,1,1,1,0,4,8,14.5,2,0,4,0,64,16,4,4,210.25,2
ID_870ae3993,160000,5,1,6,1,1,1,0,4,8,14.5,2,0,4,36,64,16,4,4,210.25,2
ID_00da43675,160000,5,1,5,1,1,1,0,4,8,14.5,2,0,4,25,64,16,4,4,210.25,2
ID_22d124fdf,160000,5,1,8,1,1,1,0,4,8,14.5,2,0,4,64,64,16,4,4,210.25,2
ID_075c52143,160000,5,1,8,1,1,1,0,4,8,14.5,2,0,4,64,64,16,4,4,210.25,2
ID_79beb7df2,4e+05,6,0,16,1,1,1,1,0,11,14,"13.333.334,00",1,4,256,121,0,"17.777.778.999.999.900,00",0,196,4
ID_f53b1a562,4e+05,6,0,15,1,1,1,1,0,11,14,"13.333.334,00",1,4,225,121,0,"17.777.778.999.999.900,00",0,196,4
ID_831a9f8e6,4e+05,6,0,11,1,1,1,1,0,11,14,"13.333.334,00",1,4,121,121,0,"17.777.778.999.999.900,00",0,196,4
ID_c80d06b8b,4e+05,6,0,14,1,1,1,1,0,11,14,"13.333.334,00",1,4,196,121,0,"17.777.778.999.999.900,00",0,196,4
ID_3cc20cddc,250000,5,2,0,1,1,1,1,3,11,16.5,"16.666.666,00",0,3,0,121,9,"27.777.777,00","45.689,00",272.25,4
ID_00f87485f,250000,5,2,11,1,1,1,1,3,11,16.5,"16.666.666,00",0,3,121,121,9,"27.777.777,00","45.689,00",272.25,4
ID_75f5454c1,250000,5,2,11,1,1,1,1,3,11,16.5,"16.666.666,00",0,3,121,121,9,"27.777.777,00","45.689,00",272.25,4
ID_3941d6395,250000,5,2,11,1,1,1,1,3,11,16.5,"16.666.666,00",0,3,121,121,9,"27.777.777,00","45.689,00",272.25,4
ID_1aac907a3,250000,5,2,2,1,1,1,1,3,11,16.5,"16.666.666,00",0,3,4,121,9,"27.777.777,00","45.689,00",272.25,4
ID_07bcb2fe5,60000,4,0,4,0,0,1,1,1,0,5.33,"13.333.334,00",0,4,16,0,1,"17.777.778.999.999.900,00",0.11111111999999999,"28.444.446.999.999.900,00",4
ID_bf61acd39,60000,4,0,5,0,0,1,1,1,0,5.33,"13.333.334,00",0,4,25,0,1,"17.777.778.999.999.900,00",0.11111111999999999,"28.444.446.999.999.900,00",4
ID_99857761c,60000,4,0,7,0,0,1,1,1,0,5.33,"13.333.334,00",0,4,49,0,1,"17.777.778.999.999.900,00",0.11111111999999999,"28.444.446.999.999.900,00",4
ID_012411ec3,60000,4,0,6,0,0,1,1,1,0,5.33,"13.333.334,00",0,4,36,0,1,"17.777.778.999.999.900,00",0.11111111999999999,"28.444.446.999.999.900,00",4
ID_49e50a656,140000,4,1,6,1,1,1,1,2,7,6.5,2,0,3,36,49,4,4,1,42.25,4
ID_14105fac1,140000,4,1,0,1,1,1,1,2,7,6.5,2,0,3,0,49,4,4,1,42.25,4
ID_d83a6bf88,140000,4,1,6,1,1,1,1,2,7,6.5,2,0,3,36,49,4,4,1,42.25,4
ID_bf3526088,140000,4,1,7,1,1,1,1,2,7,6.5,2,0,3,49,49,4,4,1,42.25,4
ID_b57291288,0,4,0,9,1,1,1,1,0,9,4.5,1,0,1,81,81,0,1,64,20.25,3
ID_5f051e3f5,0,4,0,0,1,1,1,1,0,9,4.5,1,0,1,0,81,0,1,64,20.25,3
ID_b49a6603c,90000,6,0,11,1,1,1,1,0,11,8,"16.666.666,00",1,5,121,121,0,"27.777.777,00",6.25E-2,64,4
ID_95533259b,90000,6,0,0,1,1,1,1,0,11,8,"16.666.666,00",1,5,0,121,0,"27.777.777,00",6.25E-2,64,4
ID_557c4080d,90000,6,0,12,1,1,1,1,0,11,8,"16.666.666,00",1,5,144,121,0,"27.777.777,00",6.25E-2,64,4
ID_4fd0cc658,90000,6,0,11,1,1,1,1,0,11,8,"16.666.666,00",1,5,121,121,0,"27.777.777,00",6.25E-2,64,4
ID_005bd0747,90000,6,0,6,1,1,1,1,0,11,8,"16.666.666,00",1,5,36,121,0,"27.777.777,00",6.25E-2,64,4
ID_2797f4ff6,0,3,0,4,1,1,1,1,0,0,4,1,0,1,16,0,0,1,64,16,3
ID_e45e25cdb,0,4,0,9,1,1,1,1,0,6,7.5,1,0,1,81,36,0,1,1,56.25,4
ID_5e93bad03,0,4,0,6,1,1,1,1,0,6,7.5,1,0,1,36,36,0,1,1,56.25,4
ID_914a2d79b,170000,5,4,0,1,0,0,0,4,9,8,"26.666.667,00",0,2,0,81,16,"7.111.111.599.999.990,00",1,64,3
ID_2de9d4da3,170000,5,4,9,1,0,0,0,4,9,8,"26.666.667,00",0,2,81,81,16,"7.111.111.599.999.990,00",1,64,3
ID_1102b846c,170000,5,4,6,1,0,0,0,4,9,8,"26.666.667,00",0,2,36,81,16,"7.111.111.599.999.990,00",1,64,3
ID_848e69870,170000,5,4,4,1,0,0,0,4,9,8,"26.666.667,00",0,2,16,81,16,"7.111.111.599.999.990,00",1,64,3
ID_17424bf18,170000,5,4,2,1,0,0,0,4,9,8,"26.666.667,00",0,2,4,81,16,"7.111.111.599.999.990,00",1,64,3
ID_55145e27b,170000,5,4,11,1,0,0,0,4,9,8,"26.666.667,00",0,2,121,81,16,"7.111.111.599.999.990,00",1,64,3
ID_6651345bd,170000,5,4,0,1,0,0,0,4,9,8,"26.666.667,00",0,2,0,81,16,"7.111.111.599.999.990,00",1,64,3
ID_36f5f106b,170000,5,4,6,1,0,0,0,4,9,8,"26.666.667,00",0,2,36,81,16,"7.111.111.599.999.990,00",1,64,3
ID_f4f6c38e7,60000,2,0,12,1,1,0,1,0,12,12,1,0,1,144,144,0,1,0,144,4
ID_07459da66,0,6,2,0,1,1,1,1,2,13,13.75,2,1,4,0,169,4,4,0.25,"1.890.625,00",4
ID_10cb77277,0,6,2,16,1,1,1,1,2,13,13.75,2,1,4,256,169,4,4,0.25,"1.890.625,00",4
ID_14716dc98,0,6,2,0,1,1,1,1,2,13,13.75,2,1,4,0,169,4,4,0.25,"1.890.625,00",4
ID_39c99a994,0,6,2,13,1,1,1,1,2,13,13.75,2,1,4,169,169,4,4,0.25,"1.890.625,00",4
ID_1e344654f,0,6,2,16,1,1,1,1,2,13,13.75,2,1,4,256,169,4,4,0.25,"1.890.625,00",4
ID_a5cb64413,0,6,2,10,1,1,1,1,2,13,13.75,2,1,4,100,169,4,4,0.25,"1.890.625,00",4
ID_92e68e0df,250000,6,0,11,1,1,1,1,0,15,12.75,"13.333.334,00",1,5,121,225,0,"17.777.778.999.999.900,00",0,"1.625.625,00",4
ID_19c15b64c,250000,6,0,15,1,1,1,1,0,15,12.75,"13.333.334,00",1,5,225,225,0,"17.777.778.999.999.900,00",0,"1.625.625,00",4
ID_c6089f499,250000,6,0,12,1,1,1,1,0,15,12.75,"13.333.334,00",1,5,144,225,0,"17.777.778.999.999.900,00",0,"1.625.625,00",4
ID_7ec2d0bd1,250000,6,0,13,1,1,1,1,0,15,12.75,"13.333.334,00",1,5,169,225,0,"17.777.778.999.999.900,00",0,"1.625.625,00",4
ID_6d12d0775,0,4,1,6,0,0,0,1,3,0,6.5,"45.048,00",0,4,36,0,9,"45.809,00","45.689,00",42.25,3
ID_861eee1db,0,4,1,7,0,0,0,1,3,0,6.5,"45.048,00",0,4,49,0,9,"45.809,00","45.689,00",42.25,3
ID_e39397076,0,4,1,0,0,0,0,1,3,0,6.5,"45.048,00",0,4,0,0,9,"45.809,00","45.689,00",42.25,3
ID_263f6a77f,0,4,1,6,0,0,0,1,3,0,6.5,"45.048,00",0,4,36,0,9,"45.809,00","45.689,00",42.25,3
ID_3b48053ad,0,4,1,6,0,0,0,1,3,0,6.5,"45.048,00",0,4,36,0,9,"45.809,00","45.689,00",42.25,3
ID_6477cf0ad,120000,4,0,7,1,1,1,1,2,9,5.5,2,0,3,49,81,4,4,1,30.25,4
ID_1287b1515,120000,4,0,10,1,1,1,1,2,9,5.5,2,0,3,100,81,4,4,1,30.25,4
ID_93ccb6dd2,120000,4,0,2,1,1,1,1,2,9,5.5,2,0,3,4,81,4,4,1,30.25,4
ID_41614d238,120000,4,0,9,1,1,1,1,2,9,5.5,2,0,3,81,81,4,4,1,30.25,4
ID_b0262e36b,0,4,0,6,0,1,0,0,0,0,6,0.5,0,0,36,0,0,0.25,0,36,2
ID_bd86cd297,283000,3,1,17,1,1,1,1,1,13,15,"45.047,00",0,2,289,169,1,"45.689,00",0.25,225,4
ID_cb8cd99ef,283000,3,1,0,1,1,1,1,1,13,15,"45.047,00",0,2,0,169,1,"45.689,00",0.25,225,4
ID_7235e5ede,283000,3,1,13,1,1,1,1,1,13,15,"45.047,00",0,2,169,169,1,"45.689,00",0.25,225,4
ID_20b89dcd2,0,4,1,14,1,1,1,1,1,6,10,"45.047,00",0,2,196,36,1,"45.689,00",0.25,100,4
